CVE-2013-3888,CWE-399,"DirectX Graphics Kernel Subsystem Double Fetch Vulnerability (CVE-2013-3888) - MS13-081 dxgkrnl.sys in the kernel-mode drivers in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 allows local users to gain privileges via a crafted application, aka DirectX Graphics Kernel Subsystem Double Fetch Vulnerability."
CVE-2013-3881,CWE-399,"Win32k NULL Page Vulnerability (CVE-2013-3881) - MS13-081 win32k.sys in the kernel-mode drivers in Microsoft Windows 7 SP1 and Windows Server 2008 R2 SP1 allows local users to gain privileges via a crafted application, aka Win32k NULL Page Vulnerability."
CVE-2013-3879,CWE-399,"Win32k Use After Free Vulnerability (CVE-2013-3879) MS13-081 Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows Server 2012, and Windows RT allows local users to gain privileges via a crafted application, aka Win32k Use After Free Vulnerability."
CVE-2013-3870,CWE-399,"Message Certificate Vulnerability (CVE-2013-3870) - MS13-068 Double free vulnerability in Microsoft Outlook 2007 SP3 and 2010 SP1 and SP2 allows remote attackers to execute arbitrary code by including many nested S/MIME certificates in an e-mail message, aka Message Certificate Vulnerability."
CVE-2013-3862,CWE-399,"Service Control Manager Double Free Vulnerability (MS13-077) Double free vulnerability in Microsoft Windows 7 and Server 2008 R2 SP1 allows local users to gain privileges via a crafted service description that is not properly handled by services.exe in the Service Control Manager (SCM), aka Service Control Manager Double Free Vulnerability."
CVE-2013-3846,CWE-399,"Internet Explorer Memory Corruption Vulnerability - CVE-2013-3846 (MS13-055) Use-after-free vulnerability in Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted CSpliceTreeEngine::InsertSplice object in an HTML document, aka Internet Explorer Memory Corruption Vulnerability, a different vulnerability than CVE-2013-3143 and CVE-2013-3161."
CVE-2013-3195,CWE-399,"Vulnerability in Windows Common Control Library Could Allow Remote Code Execution (CVE-2013-3195) - MS13-083 The DSA_InsertItem function in Comctl32.dll in the Windows common control library in Microsoft Windows XP SP2, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows Server 2012, and Windows RT does not properly allocate memory, which allows remote attackers to execute arbitrary code via a crafted value in an argument to an ASP.NET web application, aka Comctl32 Integer Overflow Vulnerability."
CVE-2013-3140,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-3140) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted CMarkup object, aka Internet Explorer Use After Free Vulnerability."
CVE-2013-3136,CWE-399,"Kernel Information Disclosure Vulnerability - MS13-048 The kernel in Microsoft Windows XP SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, Windows 7 SP1, and Windows 8 on 32-bit platforms does not properly handle unspecified page-fault system calls, which allows local users to obtain sensitive information from kernel memory via a crafted application, aka Kernel Information Disclosure Vulnerability."
CVE-2013-1339,CWE-399,"Vulnerability in Windows Print Spooler Components Could Allow Elevation of Privilege - MS13-050 The Print Spooler in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows Server 2012, and Windows RT does not properly manage memory during deletion of printer connections, which allows remote authenticated users to execute arbitrary code via a crafted request, aka Print Spooler Vulnerability."
CVE-2013-1338,CWE-399,"Internet Explorer Use After Free Vulnerability - CVE-2013-1338 (MS13-028) Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1303 and CVE-2013-1304."
CVE-2013-1313,CWE-399,"Microsoft OLE Automation Remote Code Execution Vulnerability - MS13-020 Object Linking and Embedding (OLE) Automation in Microsoft Windows XP SP3 does not properly allocate memory, which allows remote attackers to execute arbitrary code via a crafted RTF document, aka OLE Automation Remote Code Execution Vulnerability."
CVE-2013-1312,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1312) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability."
CVE-2013-1311,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1311) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability."
CVE-2013-1310,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1310) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 6 and 7 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability."
CVE-2013-1309,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1309) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1308 and CVE-2013-2551."
CVE-2013-1308,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1308) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1309 and CVE-2013-2551."
CVE-2013-1307,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1307) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-0811."
CVE-2013-1306,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-1306) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1313."
CVE-2013-1304,CWE-399,"Internet Explorer Use After Free Vulnerability - CVE-2013-1304 (MS13-028) Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1303 and CVE-2013-1338."
CVE-2013-1303,CWE-399,"Internet Explorer Use After Free Vulnerability - CVE-2013-1303 (MS13-028) Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1304 and CVE-2013-1338."
CVE-2013-1288,CWE-399,"Internet Explorer CTreeNode Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CTreeNode Use After Free Vulnerability."
CVE-2013-1281,CWE-399,"Microsoft NFS Server Denial Of Service Vulnerability - MS13-014 The NFS server in Microsoft Windows Server 2008 R2 and R2 SP1 and Server 2012 allows remote attackers to cause a denial of service (NULL pointer dereference and reboot) via an attempted renaming of a file or folder located on a read-only share, aka NULL Dereference Vulnerability."
CVE-2013-0992,CWE-399,"WebKit, as used in Apple iTunes before 11.0.3, allows man-in-the-middle attackers to execute arbitrary code or cause a d... WebKit, as used in Apple iTunes before 11.0.3, allows man-in-the-middle attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via vectors related to iTunes Store browsing, a different vulnerability than other WebKit CVEs listed in APPLE-SA-2013-05-16-1."
CVE-2013-0811,CWE-399,"Internet Explorer Use After Free Vulnerability - (CVE-2013-0811) MS13-037 Use-after-free vulnerability in Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1307."
CVE-2013-0094,CWE-399,"Internet Explorer removeChild Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer removeChild Use After Free Vulnerability."
CVE-2013-0093,CWE-399,"Internet Explorer onBeforeCopy Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer onBeforeCopy Use After Free Vulnerability."
CVE-2013-0092,CWE-399,"Internet Explorer GetMarkupPtr Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer GetMarkupPtr Use After Free Vulnerability."
CVE-2013-0091,CWE-399,"Internet Explorer CElement Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CElement Use After Free Vulnerability."
CVE-2013-0090,CWE-399,"Internet Explorer CCaret Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CCaret Use After Free Vulnerability."
CVE-2013-0089,CWE-399,"Internet Explorer CMarkupBehaviorContext Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CMarkupBehaviorContext Use After Free Vulnerability."
CVE-2013-0088,CWE-399,"Internet Explorer saveHistory Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer saveHistory Use After Free Vulnerability."
CVE-2013-0087,CWE-399,"Internet Explorer OnResize Use After Free Vulnerability - MS13-021 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer OnResize Use After Free Vulnerability."
CVE-2013-0076,CWE-399,"Vulnerability in Windows Client/Server Run-time Subsystem (CSRSS) could allow elevation of privilege - MS13-019 The Client/Server Run-time Subsystem (CSRSS) in Microsoft Windows Server 2008 R2 and R2 SP1 and Windows 7 Gold and SP1 does not properly handle objects in memory, which allows local users to gain privileges via a crafted application, aka Reference Count Vulnerability."
CVE-2013-0029,CWE-399,"Internet Explorer CHTML use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CHTML Use After Free Vulnerability."
CVE-2013-0028,CWE-399,"Internet Explorer CObjectElement use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CObjectElement Use After Free Vulnerability."
CVE-2013-0027,CWE-399,"Internet Explorer CPasteCommand use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CPasteCommand Use After Free Vulnerability."
CVE-2013-0026,CWE-399,"Internet Explorer InsertElement use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer InsertElement Use After Free Vulnerability."
CVE-2013-0025,CWE-399,"Internet Explorer SLayoutRun use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer SLayoutRun Use After Free Vulnerability."
CVE-2013-0024,CWE-399,"Internet Explorer pasteHTML use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer pasteHTML Use After Free Vulnerability."
CVE-2013-0023,CWE-399,"Internet Explorer CDispNode use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CDispNode Use After Free Vulnerability."
CVE-2013-0022,CWE-399,"Internet Explorer LsGetTrailInfo use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer LsGetTrailInfo Use After Free Vulnerability."
CVE-2013-0021,CWE-399,"Internet Explorer vtable use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer vtable Use After Free Vulnerability."
CVE-2013-0020,CWE-399,"Internet Explorer CMarkup use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CMarkup Use After Free Vulnerability."
CVE-2013-0019,CWE-399,"Internet Explorer COmWindowProxy use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 7 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer COmWindowProxy Use After Free Vulnerability."
CVE-2013-0018,CWE-399,"Internet Explorer SetCapture use after free vulnerability - MS13-009 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer SetCapture Use After Free Vulnerability."
CVE-2012-4792,CWE-399,"Internet Explorer Use After Free Vulnerability - MS13-008 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to an object that (1) was not properly allocated or (2) is deleted, as demonstrated by a CDwnBindInfo object, and exploited in the wild in December 2012."
CVE-2012-4787,CWE-399,"Improper Ref Counting Use After Free Vulnerability - MS12-077 Use-after-free vulnerability in Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to an object that (1) was not properly initialized or (2) is deleted, aka Improper Ref Counting Use After Free Vulnerability."
CVE-2012-4782,CWE-399,"CMarkup Use After Free Vulnerability - MS12-077 Use-after-free vulnerability in Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka CMarkup Use After Free Vulnerability."
CVE-2012-4775,CWE-399,"CTreeNode use after free vulnerability - MS12-071 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site, aka CTreeNode Use After Free Vulnerability."
CVE-2012-2557,CWE-399,"cloneNode Use After Free Vulnerability - MS12-063 Use-after-free vulnerability in Microsoft Internet Explorer 6 through 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka cloneNode Use After Free Vulnerability."
CVE-2012-2553,CWE-399,"Win32k Use After Free Vulnerability - MS12-075 Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application, aka Win32k Use After Free Vulnerability."
CVE-2012-2548,CWE-399,"Layout Use After Free Vulnerability - MS12-063 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Layout Use After Free Vulnerability."
CVE-2012-2546,CWE-399,"Event Listener Use After Free Vulnerability - MS12-063 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Event Listener Use After Free Vulnerability."
CVE-2012-2539,CWE-399,"Word RTF 'listoverridecount' Remote Code Execution Vulnerability - MS12-079 Microsoft Word 2003 SP3, 2007 SP2 and SP3, and 2010 SP1; Word Viewer; Office Compatibility Pack SP2 and SP3; and Office Web Apps 2010 SP1 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via crafted RTF data, aka Word RTF 'listoverridecount' Remote Code Execution Vulnerability."
CVE-2012-2530,CWE-399,"Win32k Use After Free Vulnerability - MS12-075 Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application, aka Win32k Use After Free Vulnerability."
CVE-2012-2528,CWE-399,"RTF File listid Use-After-Free Vulnerability - MS12-064 Use-after-free vulnerability in Microsoft Word 2003 SP3, 2007 SP2 and SP3, and 2010 SP1; Word Viewer; Office Compatibility Pack SP2 and SP3; Word Automation Services on Microsoft SharePoint Server 2010; and Office Web Apps 2010 SP1 allows remote attackers to execute arbitrary code via a crafted RTF document, aka RTF File listid Use-After-Free Vulnerability."
CVE-2012-2527,CWE-399,"Win32k Use After Free Vulnerability - MS12-055 Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application, aka Win32k Use After Free Vulnerability."
CVE-2012-1887,CWE-399,"Excel SST Invalid Length Use After Free Vulnerability - MS12-076 Use-after-free vulnerability in Microsoft Excel 2003 SP3, 2007 SP2 and SP3, and 2010 SP1, and Office 2008 and 2011 for Mac, allows remote attackers to execute arbitrary code via a crafted spreadsheet, aka Excel SST Invalid Length Use After Free Vulnerability."
CVE-2012-1867,CWE-399,"Font Resource Refcount Integer Overflow Vulnerability (CVE-2012-1867) Integer overflow in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted TrueType font file that triggers incorrect memory allocation, aka Font Resource Refcount Integer Overflow Vulnerability."
CVE-2012-1539,CWE-399,"CTreePos use after free vulnerability - MS12-071 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site, aka CTreePos Use After Free Vulnerability."
CVE-2012-1538,CWE-399,"CFormElement use after free vulnerability - MS12-071 Use-after-free vulnerability in Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code via a crafted web site, aka CFormElement Use After Free Vulnerability."
CVE-2012-1529,CWE-399,"OnMove Use After Free Vulnerability - MS12-063 Use-after-free vulnerability in Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to an object that (1) was not properly initialized or (2) is deleted, aka OnMove Use After Free Vulnerability."
CVE-2012-0176,CWE-399,"Silverlight Double-Free Vulnerability Double free vulnerability in Microsoft Silverlight 4 before 4.1.10329 on Windows allows remote attackers to execute arbitrary code via vectors involving crafted XAML glyphs, aka Silverlight Double-Free Vulnerability."
CVE-2012-0159,CWE-399,"TrueType Font Parsing Vulnerability (CVE-2012-0159) Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, Windows 7 Gold and SP1, and Windows 8 Consumer Preview; Office 2003 SP3, 2007 SP2 and SP3, and 2010 Gold and SP1; Silverlight 4 before 4.1.10329; and Silverlight 5 before 5.1.10411 allow remote attackers to execute arbitrary code via a crafted TrueType font (TTF) file, aka TrueType Font Parsing Vulnerability."
CVE-2012-0154,CWE-399,"Keyboard Layout Use After Free Vulnerability Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that triggers keyboard layout errors, aka Keyboard Layout Use After Free Vulnerability."
CVE-2012-0143,CWE-399,"Excel Memory Corruption Using Various Modified Bytes Vulnerability Microsoft Excel 2003 SP3 and Office 2008 for Mac do not properly handle memory during the opening of files, which allows remote attackers to execute arbitrary code via a crafted spreadsheet, aka Excel Memory Corruption Using Various Modified Bytes Vulnerability."
CVE-2012-0142,CWE-399,"Excel File Format Memory Corruption in OBJECTLINK Record Vulnerability Microsoft Excel 2003 SP3, 2007 SP2 and SP3, and 2010 Gold and SP1; Office 2008 for Mac; Excel Viewer; and Office Compatibility Pack SP2 and SP3 do not properly handle memory during the opening of files, which allows remote attackers to execute arbitrary code via a crafted spreadsheet, aka Excel File Format Memory Corruption in OBJECTLINK Record Vulnerability."
CVE-2012-0006,CWE-399,"DNS Denial of Service Vulnerability The DNS server in Microsoft Windows Server 2003 SP2 and Server 2008 SP2, R2, and R2 SP1 does not properly handle objects in memory during record lookup, which allows remote attackers to cause a denial of service (daemon restart) via a crafted query, aka DNS Denial of Service Vulnerability."
CVE-2011-3414,CWE-399,"Collisions in HashTable May Cause DoS Vulnerability The CaseInsensitiveHashProvider.getHashCode function in the HashTable implementation in the ASP.NET subsystem in Microsoft .NET Framework 1.1 SP1, 2.0 SP2, 3.5 SP1, 3.5.1, and 4.0 computes hash values for form parameters without restricting the ability to trigger hash collisions predictably, which allows remote attackers to cause a denial of service (CPU consumption) by sending many crafted parameters, aka Collisions in HashTable May Cause DoS Vulnerability."
CVE-2011-2011,CWE-399,"Win32k Use After Free Vulnerability Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, aka Win32k Use After Free Vulnerability."
CVE-2011-1986,CWE-399,"Excel Use after Free WriteAV Vulnerability Use-after-free vulnerability in Microsoft Excel 2003 SP3 allows remote attackers to execute arbitrary code via a crafted spreadsheet, aka Excel Use after Free WriteAV Vulnerability."
CVE-2011-1983,CWE-399,"TrueType Font Parsing Vulnerability Use-after-free vulnerability in Microsoft Office 2007 SP2 and SP3, Office 2010 Gold and SP1, and Office for Mac 2011 allows remote attackers to execute arbitrary code via a crafted Word document, aka Word Use After Free Vulnerability."
CVE-2011-1971,CWE-399,"MS11-068: Vulnerability in Windows Kernel Could Allow Denial of Service (2556532) The kernel in Microsoft Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 does not properly parse file metadata, which allows local users to cause a denial of service (reboot) via a crafted file, aka Windows Kernel Metadata Parsing DOS Vulnerability."
CVE-2011-1968,CWE-399,"MS11-065: Vulnerability in Remote Desktop Protocol Could Allow Denial of Service (2570222) The Remote Desktop Protocol (RDP) implementation in Microsoft Windows XP SP2 and SP3 and Windows Server 2003 SP2 does not properly process packets in memory, which allows remote attackers to cause a denial of service (reboot) by sending crafted RDP packets triggering access to an object that (1) was not properly initialized or (2) is deleted, as exploited in the wild in 2011, aka Remote Desktop Protocol Vulnerability."
CVE-2011-1965,CWE-399,"MS11-064: Vulnerabilities in TCP/IP Stack Could Allow Denial of Service (2563894) Tcpip.sys in the TCP/IP stack in Microsoft Windows 7 Gold and SP1 and Windows Server 2008 R2 and R2 SP1 does not properly implement URL-based QoS, which allows remote attackers to cause a denial of service (reboot) via a crafted URL to a web server, aka TCP/IP QOS Denial of Service Vulnerability."
CVE-2011-1884,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1884) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
CVE-2011-1883,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1883) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
CVE-2011-1882,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1882) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
CVE-2011-1879,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1879) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
CVE-2011-1878,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1878) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
CVE-2011-1877,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1877) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, aka Win32k Use After Free Vulnerability."
CVE-2011-1876,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1876) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
CVE-2011-1875,CWE-399,"Win32k Use After Free Vulnerability (CVE-2011-1875) Use-after-free vulnerability in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, R2, and R2 SP1, and Windows 7 Gold and SP1 allows local users to gain privileges via a crafted application that leverages incorrect driver object management, a different vulnerability than other CVEs listed in MS11-054, aka Win32k Use After Free Vulnerability."
